county,max_age,r_count,r_rate,n_registered,state
PUTNAM,99,0.9938209902800759,0.5856848703686045,22994,OH
RICHLAND,99,0.9977276871615804,0.7713495538527048,78225,OH
ROSS,99,0.9979075723542642,0.7532326491377674,43963,OH
SANDUSKY,99,0.9972889420333934,0.793186670529272,38749,OH
SCIOTO,99,0.9966123903123838,0.7866532662117136,43500,OH
SENECA,99,0.9967474674424275,0.7857495478436256,33266,OH
SHELBY,99,0.9987084851522802,0.6843720213203002,31425,OH
STARK,99,0.9992453600134454,0.7613734036586295,240229,OH
SUMMIT,99,0.9994261335020771,0.7387966845386419,355846,OH
TRUMBULL,99,0.9979509836772359,0.8006859675933238,129987,OH
TUSCARAWAS,99,0.9984875700149348,0.7469741701796672,56714,OH
UNION,99,0.9951946150370121,0.5995121561305852,39768,OH
VAN WERT,99,0.9945071736614398,0.756654404463819,19080,OH
VINTON,99,0.9952081532023132,0.6401373933026976,8196,OH
WARREN,99,0.9955183602122679,0.6324542075117,159068,OH
WASHINGTON,99,0.9987117773838412,0.7535147718427416,39747,OH
WAYNE,99,0.9967742214461229,0.7534677405019297,70751,OH
WILLIAMS,99,0.9961549136775374,0.7477401254390584,23681,OH
WOOD,99,0.992691126691918,0.7717901551028361,87603,OH
WYANDOT,99,0.9965926398951143,0.6991703208307525,14698,OH
