county,max_age,r_count,r_rate,n_registered,state
ABBEVILLE,99,0.9953442146629191,0.7624321811725381,16028,SC
AIKEN,99,0.998587316020975,0.8586009588574042,113423,SC
ALLENDALE,99,0.9781720112825704,0.8874926615307795,5593,SC
ANDERSON,99,0.998353584323784,0.82364922257409,127748,SC
BAMBERG,99,0.9834959955338758,0.8269190852855001,9336,SC
BARNWELL,99,0.9952907350147661,0.7115497814277928,13607,SC
BEAUFORT,99,0.9977724936380936,0.8013796222673032,124732,SC
BERKELEY,99,0.9986108822832108,0.8198532054098556,139232,SC
CALHOUN,99,0.9961304426007576,0.8186745421738933,10807,SC
CHARLESTON,99,0.9982809127069255,0.8145233905735341,280136,SC
CHEROKEE,99,0.9981035360938013,0.7886771950132848,34009,SC
CHESTER,99,0.9976127257278076,0.8534042612420201,21167,SC
CHESTERFIELD,99,0.9960049523341264,0.8014021907774581,26592,SC
CLARENDON,99,0.9971454189286765,0.8527611876302408,22924,SC
COLLETON,99,0.9984016338587012,0.7989391421327298,25601,SC
DARLINGTON,99,0.9984619548757494,0.8479003524495106,43607,SC
DILLON,99,0.9904713160592451,0.9241420658909545,19119,SC
DORCHESTER,99,0.9989696562575221,0.852910246959412,102186,SC
EDGEFIELD,99,0.9956139041085638,0.9252800061384345,17395,SC
FAIRFIELD,99,0.9977582328293377,0.7763436866478546,15945,SC
FLORENCE,99,0.9977684703642022,0.8522163357015896,88278,SC
GEORGETOWN,99,0.9987759346163066,0.771428887024193,46244,SC
GREENVILLE,99,0.9973218249596343,0.819088200322043,331252,SC
GREENWOOD,99,0.9979090966091466,0.8171439425499932,42092,SC
HAMPTON,99,0.9950724279267344,0.9017724179392486,12788,SC
HORRY,99,0.9979465894670493,0.8420934226342442,241229,SC
JASPER,99,0.9923884158769846,0.815844022410076,20484,SC
KERSHAW,99,0.9986015958562764,0.8239423508745387,43495,SC
LANCASTER,99,0.9985322812992913,0.8232152451255891,64044,SC
LAURENS,99,0.998330505180979,0.8311213365765676,41296,SC
LEE,99,0.9956325175450101,0.808785893413951,11363,SC
LEXINGTON,99,0.9993826667022703,0.8328229197888187,190966,SC
MARION,99,0.9956382582080812,0.8476530607054803,21051,SC
MARLBORO,99,0.9832987349353708,0.7884787029852209,17311,SC
MCCORMICK,99,0.9974880777883361,0.8201733523453809,6874,SC
NEWBERRY,99,0.9976506852448703,0.9581948724206484,24102,SC
OCONEE,99,0.9989508375141091,0.8471065534831655,52352,SC
ORANGEBURG,99,0.9932522963940388,0.8251834377596863,57239,SC
PICKENS,99,0.9984914352315979,0.821908482330079,74463,SC
RICHLAND,99,0.9987747675405555,0.8287612687905379,259001,SC
SALUDA,99,0.9963236187115035,0.8202146991306062,11868,SC
SPARTANBURG,99,0.9989437348354627,0.8138699192671649,199259,SC
SUMTER,99,0.9915909113759097,0.8059565106350193,68731,SC
UNION,99,0.996655812461044,0.9450770233043488,17026,SC
WILLIAMSBURG,99,0.9969186907599807,0.8313165039687788,21622,SC
YORK,99,0.998702550541484,0.8346602543325388,182690,SC
