county,max_age,r_count,r_rate,n_registered,state
HAMILTON,99,0.993310990546933,0.7007218345471304,5468,TX
HANSFORD,99,0.966000197844889,0.7202567098648895,2777,TX
HARDEMAN,98,0.966578401462527,0.5862212801177408,2299,TX
HARDIN,99,0.9974227912380219,0.8565160696070755,37916,TX
HARRIS,99,0.9987260613105335,0.8778503965806018,2328419,TX
HARRISON,99,0.9934669979203224,0.9207578384857431,41894,TX
HARTLEY,99,0.9761455946079749,0.7764929615551103,2550,TX
HASKELL,98,0.9756175114086613,0.6810865255008531,3111,TX
HAYS,99,0.9967423852290704,0.8644723203524235,145924,TX
HEMPHILL,99,0.9707277184988,0.6116370753770805,2175,TX
HENDERSON,99,0.9934093818968556,0.8751253712279555,52970,TX
HIDALGO,99,0.9947729235196838,0.9289456467349997,379474,TX
HILL,99,0.9902939122722368,0.8801895007892921,22303,TX
HOCKLEY,99,0.9859206360535868,0.7236414648844463,12723,TX
HOOD,99,0.9969007423795204,0.8372222234536322,42650,TX
HOPKINS,99,0.992391782655837,0.8703295843961776,22743,TX
HOUSTON,99,0.9933433222931659,0.870090859631275,12771,TX
HOWARD,99,0.9856893056379546,0.8726031206840232,15795,TX
HUDSPETH,99,0.9591050133603157,0.762788845008632,1899,TX
HUNT,99,0.9943168345539652,0.8928722759740677,57323,TX
HUTCHINSON,99,0.9917121969163051,0.8296693232492257,12226,TX
IRION,98,0.9627789235242218,0.4911736138471148,1158,TX
JACK,99,0.9881477087842508,0.7536920297658004,5010,TX
JACKSON,99,0.9896819843804603,0.7425118784149238,9002,TX
JASPER,99,0.9908958963967855,0.8699626170170943,22214,TX
JEFF DAVIS,99,0.9910518800924429,0.568068309765747,1531,TX
JEFFERSON,99,0.9936756389324974,0.9071308559533874,137553,TX
JIM HOGG,97,0.9105758161386966,0.6518689343041643,3452,TX
JIM WELLS,99,0.9840581137043941,0.7604447962378041,24939,TX
JOHNSON,99,0.9962641405537279,0.893102004501873,102620,TX
JONES,99,0.989683375028852,0.7554211099208806,9478,TX
KARNES,99,0.9874084059613556,0.8911074190282877,7901,TX
KAUFMAN,99,0.9980298388484105,0.908165166041367,81387,TX
KENDALL,99,0.9981380725680278,0.8345202562723405,32564,TX
KENEDY,94,0.9152487589585884,0.37130866914389704,263,TX
KENT,95,0.9404947272520539,0.5136332035661042,557,TX
KERR,99,0.9944917369394393,0.7848218841644063,35641,TX
KIMBLE,98,0.9904799466908472,0.6817969974705789,2933,TX
KING,89,0.9658498089254512,0.4538812485385621,177,TX
KINNEY,99,0.9715900644248001,0.6579443124509806,2051,TX
KLEBERG,99,0.9848640152386993,0.8086710380132647,17151,TX
KNOX,97,0.9607054411655989,0.5165786772667634,2104,TX
LA SALLE,99,0.9567406689137552,0.5077779930712,4128,TX
LAMAR,99,0.9952387231388299,0.8763307250808124,30562,TX
LAMB,99,0.9647922346777311,0.8325410361555577,7352,TX
LAMPASAS,99,0.9914888186289056,0.8965830203897973,14181,TX
LAVACA,99,0.9958850554668403,0.8643460623295859,13164,TX
LEE,99,0.9957218237800358,0.6282814298649912,10740,TX
LEON,99,0.996060614427587,0.8083413242978917,11353,TX
LIBERTY,99,0.9927476001409923,0.9013512409706264,44400,TX
LIMESTONE,99,0.9913903347913315,0.883942522748978,13051,TX
LIPSCOMB,97,0.9752249799869964,0.7244029899536941,1726,TX
LIVE OAK,99,0.9906419713557855,0.6566964818756134,7119,TX
LLANO,99,0.9964243537018318,0.7640886723497742,15861,TX
LOVING,90,0.8511585499377088,0.07716947359126843,85,TX
LUBBOCK,99,0.9982168475303831,0.867231550282723,172327,TX
LYNN,99,0.9760779543558974,0.7789292005039661,3831,TX
MADISON,98,0.9900258123706762,0.78004283422974,7360,TX
MARION,97,0.9856040278839899,0.7473861024791397,7041,TX
MARTIN,98,0.9830400637910094,0.5826722542057202,3260,TX
MASON,99,0.9880111395123079,0.5501073326265634,3017,TX
MATAGORDA,99,0.9924058933028328,0.872219789760664,20169,TX
MAVERICK,99,0.9593426902889521,0.8928184264763482,31669,TX
MCCULLOCH,99,0.9850284796006691,0.5810062893738115,4870,TX
MCLENNAN,99,0.9979667758590666,0.8550575805759851,141157,TX
MCMULLEN,97,0.9433763322304297,0.40215921277918776,643,TX
MEDINA,99,0.9962492831550824,0.8494396182100654,32416,TX
MENARD,98,0.9776457354008093,0.6381484804570341,1353,TX
MIDLAND,99,0.9956936141154674,0.8498250451111977,86061,TX
MILAM,99,0.993486062429625,0.889492102712609,14884,TX
MILLS,99,0.9868489275444574,0.7177199421638895,3255,TX
MITCHELL,99,0.9794044694133167,0.674301527500527,4190,TX
MONTAGUE,99,0.9963660477350691,0.8911312944834883,13173,TX
MONTGOMERY,99,0.9993739229449565,0.8843105500959124,359027,TX
MOORE,98,0.9642032960618564,0.7822616985551611,9158,TX
MORRIS,99,0.9839141267807062,0.8170021814515382,8064,TX
MOTLEY,95,0.9720232493761105,0.6071273905576551,816,TX
NACOGDOCHES,99,0.9928183047065651,0.8222533527375921,36369,TX
NAVARRO,99,0.9896514332802397,0.9010039670819141,28246,TX
NEWTON,98,0.9866036077593698,0.7918512346657813,8710,TX
NOLAN,99,0.9806412477683042,0.8245067398713355,8203,TX
NUECES,99,0.9930989112459033,0.9289423987155513,195570,TX
OCHILTREE,98,0.9653134041983272,0.772481450793451,4620,TX
