county,max_age,r_count,r_rate,n_registered,state
NEW KENT COUNTY,99,0.9975491087056264,0.7035508595284723,17292,VA
NEWPORT NEWS CITY,99,0.9888670793774255,0.7794152289621005,116633,VA
NORFOLK CITY,99,0.9863279109541179,0.7726184570166342,128306,VA
NORTHAMPTON COUNTY,99,0.9894006927781831,0.711569254851341,9010,VA
NORTHUMBERLAND COUNTY,99,0.9962855220942299,0.7476250889937951,9588,VA
NORTON CITY,97,0.9689846824715499,0.5790800659853461,2338,VA
NOTTOWAY COUNTY,99,0.9927289988298579,0.7867905567436095,9210,VA
ORANGE COUNTY,100,0.9983057521669283,0.7509323809183421,25818,VA
PAGE COUNTY,99,0.9972081241804073,0.7201316621303527,16282,VA
PATRICK COUNTY,99,0.996102756099652,0.7170059402303398,12117,VA
PETERSBURG CITY,99,0.9627705858838193,0.8350218953683941,22184,VA
PITTSYLVANIA COUNTY,99,0.9985308052828283,0.7803333558176714,43190,VA
POQUOSON CITY,99,0.9973251289314379,0.5335424666688645,9159,VA
PORTSMOUTH CITY,99,0.9853026640533871,0.7207112395919764,63395,VA
POWHATAN COUNTY,99,0.9976661147817568,0.6512975422750219,22711,VA
PRINCE EDWARD COUNTY,99,0.991293463032931,0.7469248964405495,12844,VA
PRINCE GEORGE COUNTY,99,0.9903694048766298,0.59653696419934,22826,VA
PRINCE WILLIAM COUNTY,99,0.9990951270772569,0.7662197149844621,286200,VA
PULASKI COUNTY,99,0.9971736529389229,0.769023157187581,22459,VA
RADFORD CITY,99,0.990005631323697,0.7879869906316159,9198,VA
RAPPAHANNOCK COUNTY,98,0.9968592518133905,0.6521966210518412,5818,VA
RICHMOND CITY,99,0.9964465249571773,0.7354234435668398,151470,VA
RICHMOND COUNTY,99,0.9919375149770457,0.7492766872819302,5324,VA
ROANOKE CITY,99,0.9946176871027081,0.7971933188855438,61243,VA
ROANOKE COUNTY,99,0.9989752031994099,0.7695469196067433,69479,VA
ROCKBRIDGE COUNTY,99,0.9972609248347046,0.5442317517492844,15133,VA
ROCKINGHAM COUNTY,99,0.997780392831254,0.7466158172135731,53390,VA
RUSSELL COUNTY,99,0.9958116403115788,0.6882714207944124,18420,VA
SALEM CITY,99,0.9923958086530902,0.9344922617106673,17035,VA
SCOTT COUNTY,99,0.9936770972175214,0.7245005913564706,14904,VA
SHENANDOAH COUNTY,99,0.9981036785848469,0.701260507419056,30017,VA
SMYTH COUNTY,99,0.9962454616929068,0.8836675190404423,19064,VA
SOUTHAMPTON COUNTY,99,0.9967024068706032,0.741181832765734,12394,VA
SPOTSYLVANIA COUNTY,99,0.9992414979060755,0.7656300955945514,95061,VA
STAFFORD COUNTY,100,0.9990008009787541,0.8064910899181482,98919,VA
STAUNTON CITY,99,0.9935399262749651,0.7795722957446763,16868,VA
SUFFOLK CITY,99,0.9973389158330356,0.8104485219596325,64624,VA
SURRY COUNTY,99,0.9956659920482857,0.6955198112222876,5389,VA
SUSSEX COUNTY,99,0.9912174975520562,0.6415585105596773,6750,VA
TAZEWELL COUNTY,99,0.9969131455656254,0.7915820696554573,27010,VA
VIRGINIA BEACH CITY,99,0.9966936488045873,0.8021404761935782,303036,VA
WARREN COUNTY,99,0.9977538010988626,0.7421917034780976,27598,VA
WASHINGTON COUNTY,99,0.9971883111049378,0.7333875379484506,36757,VA
WAYNESBORO CITY,99,0.9932659272616193,0.6747727599051075,14076,VA
WESTMORELAND COUNTY,99,0.9954219514527025,0.8022007315658523,12908,VA
WILLIAMSBURG CITY,99,0.9071908536620686,0.7081624780916037,9610,VA
WINCHESTER CITY,99,0.9884445141026903,0.6683048865100537,16454,VA
WISE COUNTY,99,0.9963260124189481,0.7691808419462712,23159,VA
WYTHE COUNTY,100,0.9974139677357249,0.7306666297970106,19604,VA
YORK COUNTY,99,0.9981846523079817,0.7715236181220949,46294,VA
