county,max_age,r_count,r_rate,n_registered,state
GREENE,99,0.9977983374787005,0.8016735887097639,14219,GA
GWINNETT,99,0.9967345764648174,0.832096856206531,575693,GA
HABERSHAM,99,0.9969291572150658,0.8382942350938162,28440,GA
HALL,99,0.9987003200432716,0.8689237841269913,128457,GA
HANCOCK,99,0.9885162257448546,0.8251872467954031,5806,GA
HARALSON,99,0.9945941040481993,0.7132540947783825,20714,GA
HARRIS,99,0.9967366316623293,0.8214597512567313,25463,GA
HART,99,0.9975890953301402,0.8470815899205737,17045,GA
HEARD,98,0.9947785550419289,0.68390874358922,7821,GA
HENRY,99,0.9988906183095522,0.8694239404696202,170830,GA
HOUSTON,99,0.9979741542592439,0.8718724380310418,105262,GA
IRWIN,99,0.9911918696392683,0.6530614883473136,6021,GA
JACKSON,99,0.9969617629030773,0.7650425815889456,52801,GA
JASPER,99,0.9940889824841497,0.7997566370622843,10442,GA
JEFF DAVIS,96,0.9840432545821763,0.7853445627328783,8455,GA
JEFFERSON,99,0.9929117054767715,0.8469461406584202,11153,GA
JENKINS,99,0.9830055853385536,0.8239415258116256,5113,GA
JOHNSON,99,0.992247956691602,0.7589301283717697,5576,GA
JONES,99,0.9963328623485304,0.7798184436333772,20354,GA
LAMAR,99,0.9938407747032346,0.7864542180399821,12858,GA
LANIER,99,0.9814951363902071,0.8114532195152175,5609,GA
LAURENS,99,0.9952395228458174,0.8354230918703592,32741,GA
LEE,99,0.996899714206362,0.7941896499793444,22781,GA
LIBERTY,99,0.9527000528348144,0.8480851998983485,34753,GA
LINCOLN,99,0.9924448234586642,0.800697170055917,6037,GA
LONG,99,0.9790318403402147,0.7542254478920688,9492,GA
LOWNDES,100,0.9871015675099297,0.8701210946213902,72805,GA
LUMPKIN,99,0.9972225530950383,0.7253456485922195,22181,GA
MACON,99,0.9829695824354738,0.7443194412630298,6976,GA
MADISON,98,0.9957800857310031,0.753034933508809,20714,GA
MARION,99,0.9902059837979925,0.6587341680106472,4893,GA
MCDUFFIE,99,0.9922381138248105,0.7490488833897794,15105,GA
MCINTOSH,99,0.991141307490814,0.7660453388272916,9080,GA
MERIWETHER,99,0.9939722398141402,0.914782874626971,15317,GA
MILLER,98,0.9830416776984058,0.7103957562458211,3862,GA
MITCHELL,99,0.9889142411912247,0.7722886222182533,13177,GA
MONROE,99,0.9974113683882238,0.7455896789956772,21002,GA
MONTGOMERY,99,0.989218936845069,0.6491187744402066,5442,GA
MORGAN,99,0.9937555847132685,0.7265062406862308,14892,GA
MURRAY,99,0.9960289874906091,0.7852967663238314,22642,GA
MUSCOGEE,99,0.9855003752402428,0.8800186424057622,125342,GA
NEWTON,99,0.9986125109113001,0.8564265600429478,79373,GA
OCONEE,99,0.988696145064702,0.6884956002684296,29938,GA
OGLETHORPE,99,0.9948274241229033,0.684981159910761,10848,GA
PAULDING,99,0.9983375090508287,0.7942884923853791,115933,GA
PEACH,99,0.9916725787122704,0.8756310009990803,18281,GA
