county,max_age,r_count,r_rate,n_registered,state
ADAIR,99,0.9833291574012949,0.6972126726010809,13941,MO
ANDREW,99,0.9968840180153846,0.7592114503737001,12332,MO
ATCHISON,98,0.9848652711775444,0.7081181337900369,3685,MO
AUDRAIN,99,0.994227659823149,0.8388026765597469,14538,MO
BARRY,99,0.9962344913199426,0.7723024078746504,21243,MO
BARTON,98,0.9952203282379519,0.7873624878995372,7871,MO
BATES,99,0.9949215486996851,0.7583458535655382,11132,MO
BENTON,99,0.9956706495651896,0.888305787739796,14149,MO
BOLLINGER,99,0.9938490898683948,0.7363487325684626,8004,MO
BOONE,99,0.9891579628208746,0.7401395782687763,117318,MO
BUCHANAN,99,0.99750854061093,0.8043914013593553,49455,MO
BUTLER,99,0.9938428308144873,0.8705400997814252,26300,MO
CALDWELL,99,0.9922310216420352,0.7865159102918962,6074,MO
CALLAWAY,99,0.9982217423381541,0.8034582218280333,27985,MO
CAMDEN,99,0.9977930171427218,0.8160178218346856,31275,MO
CAPE GIRARDEAU,99,0.997812863609059,0.8113542965157156,51458,MO
CARROLL,99,0.9892669957534814,0.6590954821450795,5881,MO
CARTER,98,0.9839261403580388,0.8075408899773107,4397,MO
CASS,99,0.9982939729637604,0.8528207615297881,75284,MO
CEDAR,99,0.9937156759058147,0.7203784247898662,9096,MO
CHARITON,99,0.9912007467323216,0.7476512892479381,5212,MO
CHRISTIAN,99,0.9981611428234852,0.7824774209483023,60367,MO
CLARK,99,0.9889197851751969,0.6374112009890647,4686,MO
CLAY,99,0.9995143422311104,0.8201443811821093,168338,MO
CLINTON,99,0.9942828051904028,0.726757512829397,14657,MO
COLE,99,0.9981015708457376,0.8353990134658676,51030,MO
COOPER,99,0.9944687113995092,0.7771978238541136,11191,MO
CRAWFORD,99,0.9934063074183128,0.8223792625467605,15465,MO
DADE,99,0.9892801861228567,0.7075182028536842,5347,MO
DALLAS,99,0.9959737616848455,0.8021967695546343,10845,MO
DAVIESS,99,0.9936300161014485,0.7866090520110377,5199,MO
DEKALB,99,0.9944130226945153,0.7827631437314176,6455,MO
DENT,99,0.9933052493917454,0.80535930208693,9397,MO
DOUGLAS,99,0.9969178541949744,0.7114280657351227,9109,MO
DUNKLIN,99,0.9711651823680787,0.8445983418113001,16741,MO
FRANKLIN,99,0.9971054069992642,0.8457385165607707,71762,MO
GASCONADE,98,0.9941057450588681,0.8199254611892921,10329,MO
GENTRY,99,0.9838708974987651,0.7778450126683835,4354,MO
GREENE,99,0.9978907956969999,0.8244351131630766,188343,MO
GRUNDY,99,0.9897659822048785,0.6725678602316594,5917,MO
HARRISON,99,0.9884100286288753,0.6380367776086564,5004,MO
HENRY,99,0.9950467169611787,0.8471008344213955,14822,MO
HICKORY,99,0.995954368766304,0.7726495692623191,6692,MO
HOLT,99,0.9869276970244153,0.6449863782283014,3037,MO
HOWARD,99,0.9928181510238159,0.649342702790256,6544,MO
HOWELL,99,0.9951955362909589,0.8307876512849278,25874,MO
IRON,99,0.9920159698423803,0.7123612733298185,6435,MO
JACKSON,99,0.998677759147125,0.8128489159093283,457667,MO
JASPER,99,0.9968678393607481,0.8216362707658891,74575,MO
JEFFERSON,99,0.9993752073928215,0.8247535312629338,151721,MO
JOHNSON,99,0.9955683404663124,0.7745787179968846,30598,MO
KNOX,99,0.9826953176904415,0.7117133818890915,2416,MO
LACLEDE,99,0.9964291043021967,0.8427217143350917,23057,MO
LAFAYETTE,99,0.9963561662435279,0.7726676633887154,22440,MO
LAWRENCE,99,0.9963475166603029,0.7990287261567978,24090,MO
LEWIS,99,0.9919549711517242,0.7342938406193261,6075,MO
LINCOLN,99,0.9977826265046558,0.8151698965004277,39179,MO
LINN,99,0.9898654008973334,0.8529460200732886,7711,MO
LIVINGSTON,99,0.9909294577755408,0.8026094356996396,8937,MO
MACON,99,0.9933400604726399,0.7991891758935795,10254,MO
MADISON,99,0.989295012935103,0.8112385208978126,8041,MO
MARIES,99,0.9928696506859976,0.6375782808869669,5961,MO
MARION,99,0.9927849408923073,0.8217317955559821,18080,MO
MCDONALD,99,0.9822036603844142,0.8429594877482621,13366,MO
MERCER,99,0.9824552942896182,0.6124845048880909,2293,MO
MILLER,99,0.9965784535400243,0.782680848284558,16975,MO
MISSISSIPPI,97,0.972142270835557,0.8251947591750345,7634,MO
MONITEAU,99,0.9942366332378482,0.7154454994144138,9294,MO
