county,max_age,r_count,r_rate,n_registered,state
MEADE,99,0.959169231552316,0.6020967263968275,2780,KS
MIAMI,99,0.9973951136875437,0.9116295172124853,23238,KS
MITCHELL,99,0.9735963071228012,0.6822571460622219,3997,KS
MONTGOMERY,99,0.991202792574337,0.9528287029207733,18670,KS
MORRIS,99,0.9913468069196459,0.7097334063810053,3743,KS
MORTON,98,0.9443137993805558,0.7374062011725009,1727,KS
NEMAHA,99,0.9904027636659543,0.6765075123940174,7028,KS
NEOSHO,99,0.9829502753192754,0.8489967822540728,10015,KS
NESS,99,0.9870980027972283,0.5784857373232004,1873,KS
NORTON,99,0.9837136837253635,0.5834739014489015,3107,KS
OSAGE,99,0.9957197372938064,0.7195297307878366,10796,KS
OSBORNE,99,0.9860752144085433,0.7451882964748308,2519,KS
OTTAWA,99,0.9892595421598275,0.6429589275967247,4080,KS
PAWNEE,98,0.967055178114135,0.46705868364545605,3547,KS
PHILLIPS,99,0.023111115426200722,-0.22176554134644355,3567,KS
POTTAWATOMIE,99,0.9947505462443422,0.6441424336953062,16034,KS
PRATT,99,0.9899811721250421,0.7094843551417588,5027,KS
RAWLINS,97,0.9825281361727574,0.6336092563929293,1854,KS
RENO,99,0.9915189245570378,0.8489172704637814,39144,KS
REPUBLIC,99,0.9910731379672609,0.7924496728151967,3277,KS
RICE,99,0.9887383508470157,0.8017969728848979,5875,KS
RILEY,99,0.9919456907241888,0.8027228849634058,33821,KS
ROOKS,99,0.9853867893429639,0.5601685324531828,3472,KS
RUSH,99,0.981114740306689,0.6859620739581572,2075,KS
RUSSELL,99,0.9915804874991693,0.7488429512230319,4289,KS
SALINE,99,0.9945224078660884,0.807722282626011,34635,KS
SCOTT,99,0.9618368430472845,0.7307712930623408,3150,KS
SEDGWICK,99,0.9987548660284004,0.8072474557198785,304943,KS
SEWARD,99,0.9282050650631252,0.7818453525739936,9748,KS
SHAWNEE,99,0.9983675498055588,0.793599085726368,109183,KS
SHERIDAN,99,0.9811991401273965,0.6024699956841943,1787,KS
SHERMAN,99,0.9826545751098902,0.7322554439326006,3512,KS
SMITH,99,0.8375682732762151,0.047284038692699384,2652,KS
STAFFORD,99,0.9888740504544745,0.6914930645414531,2470,KS
STANTON,97,0.9378308990831633,0.5954070685314746,1041,KS
STEVENS,99,0.9790216483047359,0.587886098854174,2695,KS
SUMNER,99,0.992380559221201,0.8695106726138971,15484,KS
THOMAS,99,0.9863000570900987,0.6314610107849701,4861,KS
TREGO,98,0.9866328717068442,0.6520059567117749,2033,KS
WABAUNSEE,98,0.9929091922961614,0.683076020477627,4858,KS
WALLACE,99,0.9575576319164993,0.5275584839181342,1042,KS
WASHINGTON,99,0.9086766990769591,0.4053281126030317,3457,KS
WICHITA,99,0.9695911534870505,0.6033311972290433,1307,KS
WILSON,98,0.9906889531622063,0.8960129331323115,5106,KS
WOODSON,99,0.9869614806791395,0.5831101266518985,2021,KS
WYANDOTTE,99,0.9953390535337288,0.7798479402878737,82683,KS
