county,max_age,r_count,r_rate,n_registered,state
ADAIR,99,0.9889818330535075,0.7422800845645,5221,IA
ADAMS,98,0.9895581047779715,0.6391930183008269,2666,IA
ALLAMAKEE,99,0.9925341575937644,0.7063891428816051,9272,IA
APPANOOSE,99,0.9947748666884138,0.7666747433221054,8297,IA
AUDUBON,98,0.9863802898918903,0.6170371807880394,4115,IA
BENTON,99,0.9964792853561407,0.736785611201312,17619,IA
BLACK HAWK,100,0.9923842312805533,0.714423941063558,83910,IA
BOONE,99,0.9954656508557103,0.780610796832895,18887,IA
BREMER,99,0.9908608362681064,0.753538032198553,17327,IA
BUCHANAN,99,0.9967318331884938,0.7239758539015257,13462,IA
BUENA VISTA,99,0.9804210840178541,0.8147796148084587,11389,IA
BUTLER,99,0.9930331520953322,0.6974272094429539,9840,IA
CALHOUN,99,0.9939272576500291,0.7061452811526151,6470,IA
CARROLL,99,0.9948787350480987,0.7816305517086888,14210,IA
CASS,99,0.9926461043157334,0.8066909692173134,9156,IA
CEDAR,99,0.9955668914933737,0.6730408223561908,12550,IA
CERRO GORDO,99,0.9973878531177477,0.7918264654635317,29718,IA
CHEROKEE,99,0.9940959457736015,0.6740931335638093,7975,IA
CHICKASAW,99,0.9928693064127022,0.7076839004487702,8142,IA
CLARKE,98,0.9941214436497635,0.7247185195514022,5934,IA
CLAY,99,0.9951769182262592,0.7886265095123532,11185,IA
CLAYTON,99,0.9963884980484781,0.7479225007082229,11471,IA
CLINTON,99,0.9933410143247167,0.8209334540379913,31647,IA
CRAWFORD,99,0.9858231979924591,0.7939574995107789,9574,IA
DALLAS,99,0.9955046486200796,0.6879928972678183,65925,IA
DAVIS,99,0.9928477041326972,0.6794115558303049,4905,IA
DECATUR,99,0.9582803777326397,0.688949315783103,4780,IA
DELAWARE,99,0.9955887992962368,0.6924889800302433,11871,IA
DES MOINES,99,0.9913997882830006,0.8159306832302318,25994,IA
DICKINSON,99,0.9985023695661515,0.7775388541900562,13392,IA
DUBUQUE,100,0.9967440565133502,0.724236835509257,67283,IA
EMMET,99,0.985341583758914,0.8209364281695565,6310,IA
FAYETTE,99,0.9956215861741518,0.7232982712784284,12296,IA
FLOYD,99,0.9912007130486156,0.8070078818041481,10385,IA
FRANKLIN,99,0.9944522543941304,0.7318238257397779,6389,IA
FREMONT,99,0.9927569689074551,0.6705083971570746,4699,IA
GREENE,99,0.9906230814308884,0.6153601637437044,6311,IA
GRUNDY,99,0.992133534150734,0.7041627542658269,8705,IA
GUTHRIE,99,0.9934111664902813,0.7893068063755512,7808,IA
HAMILTON,99,0.9936175589629681,0.735381600419459,9801,IA
HANCOCK,99,0.9946682887029489,0.7328613000619361,7502,IA
HARDIN,99,0.9903750527675359,0.8063163914691729,11300,IA
HARRISON,99,0.9938992701157405,0.576581759071941,9159,IA
HENRY,99,0.9916523034327595,0.8384641624683667,13159,IA
HOWARD,99,0.9938175972741862,0.7178374830875001,5966,IA
HUMBOLDT,99,0.9936618172908983,0.6864699995946014,6343,IA
IDA,99,0.9874494270358364,0.7117847787030859,4737,IA
IOWA,99,0.9951599131785497,0.7487269358822054,11811,IA
JACKSON,99,0.9958893447646635,0.7430032508287803,14050,IA
JASPER,99,0.9975505152996877,0.7865235472259223,25287,IA
JEFFERSON,99,0.9976892069973416,0.7346987567946827,10804,IA
JOHNSON,99,0.9883269717861689,0.7504462432888052,103537,IA
JONES,99,0.9965474514883516,0.7381997344655056,13355,IA
KEOKUK,99,0.9920406255456283,0.5791192708982335,6601,IA
KOSSUTH,99,0.9965634823487339,0.727070084756366,10678,IA
LEE,99,0.9944553732603789,0.7925168544177964,21711,IA
LINN,100,0.9984506514199345,0.7193168697421937,153147,IA
LOUISA,99,0.9901168755035267,0.6559452185554122,6951,IA
LUCAS,99,0.9915275826237213,0.7343983203902518,5711,IA
LYON,99,0.9876766278487628,0.6409611520402184,8222,IA
MADISON,99,0.9975928222475529,0.7097114670311244,11576,IA
MAHASKA,99,0.994759517327826,0.7552084131924377,14216,IA
MARION,99,0.9962568782582274,0.7315056244190387,23283,IA
MARSHALL,99,0.9954730080682752,0.79123721489632,23444,IA
MILLS,99,0.9955018774210821,0.6940156609097188,10316,IA
MITCHELL,99,0.9933814816100862,0.7595883781376352,7140,IA
MONONA,99,0.9913150519070244,0.7861500965936644,5890,IA
MONROE,99,0.9902798118506166,0.6290523615062784,5029,IA
MONTGOMERY,99,0.9915256140158986,0.8208820103135216,6947,IA
MUSCATINE,99,0.9958658101622889,0.7999230508062826,27381,IA
O'BRIEN,99,0.9946757242710793,0.7347263472382525,9298,IA
OSCEOLA,99,0.9916580079948897,0.7214296606325401,4099,IA
PAGE,99,0.9921185187025405,0.7947822314932106,9549,IA
PALO ALTO,99,0.9921248943141957,0.6779713772657519,6101,IA
PLYMOUTH,99,0.9955511385318844,0.7981965540381991,17299,IA
POCAHONTAS,99,0.9929268609683761,0.704500486701028,4731,IA
POLK,100,0.997718039297592,0.6795988693278814,314216,IA
POTTAWATTAMIE,99,0.9942694544388,0.8074727786519701,59882,IA
POWESHIEK,99,0.9283757494396018,0.8252777657817546,13622,IA
RINGGOLD,99,0.9889557814113409,0.5375836612849805,3167,IA
SAC,99,0.9935064367026598,0.7620058652609681,6861,IA
SCOTT,99,0.9965063943268518,0.8139428440138026,118884,IA
SHELBY,99,0.9960495975140051,0.7606241980798489,8259,IA
SIOUX,99,0.9831326240720117,0.7369290412135636,22304,IA
STORY,99,0.9590662748808495,0.7891786713081388,66338,IA
TAMA,99,0.9934334053204822,0.6891710483426547,11181,IA
TAYLOR,99,0.9895197876408302,0.7432219835948324,3913,IA
UNION,99,0.991877643095088,0.8044337176364924,7812,IA
VAN BUREN,99,0.9930092303307319,0.6634697267714446,4682,IA
WAPELLO,99,0.9949940859605053,0.7810102863374747,20555,IA
WARREN,99,0.9958319611950568,0.680572169875116,36717,IA
WASHINGTON,99,0.9962957017406094,0.7790362950478917,14683,IA
WAYNE,99,0.9861809232132581,0.4331431848836126,3688,IA
WEBSTER,99,0.9714439059690475,0.7968211655199231,24000,IA
WINNEBAGO,99,0.988881362118804,0.8240768842036871,7466,IA
WINNESHIEK,99,0.9586136935306245,0.7810069190416168,14618,IA
WOODBURY,100,0.9933046629416283,0.7565504161918137,60158,IA
WORTH,99,0.9901243461253587,0.6577872286578419,5335,IA
WRIGHT,99,0.9941698782281686,0.7434384357442044,7738,IA
