county,max_age,r_count,r_rate,n_registered,state
FAIRFIELD,100,0.9988802077466986,0.6908867307135325,603627,CT
HARTFORD,100,0.9993754345118627,0.7190292327506893,590337,CT
LITCHFIELD,100,0.9989705933435938,0.6839646374761277,130321,CT
MIDDLESEX,99,0.9984903481972899,0.6878454594631915,122041,CT
NEW HAVEN,100,0.9987796560886728,0.7405236683302424,569907,CT
NEW LONDON,99,0.9992853944110545,0.7346568403776604,177988,CT
TOLLAND,100,0.9886661836408588,0.7430530944063014,101081,CT
WINDHAM,100,0.9982139740796392,0.6514732050517807,75679,CT
